symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
5443,多,突破,2026-02-04 11:25:00,89.2,2026-02-04 13:30:00,89.9,收盤平倉,0.785,0.564,89.3,89.1
5443,多,突破,2026-02-05 09:20:00,90.1,2026-02-05 10:05:00,89.7,移動停利,-0.444,-0.665,89.9,87.3
5443,多,突破,2026-02-26 09:00:00,88.8,2026-02-26 09:25:00,91.8,移動停利,3.378,3.157,88.6,88.0
5443,多,突破,2026-03-02 09:10:00,91.9,2026-03-02 13:30:00,93.2,收盤平倉,1.415,1.193,91.9,87.6
5443,多,突破,2026-03-03 09:05:00,95.6,2026-03-03 09:35:00,94.6,移動停利,-1.046,-1.267,94.8,92.8
5443,多,突破,2026-03-04 12:20:00,87.7,2026-03-04 12:50:00,86.6,EXIT,-1.254,-1.476,87.8,86.7
5443,多,突破,2026-03-06 10:15:00,94.1,2026-03-06 13:30:00,95.1,收盤平倉,1.063,0.841,94.1,92.3
5443,多,突破,2026-03-09 11:15:00,90.2,2026-03-09 13:30:00,90.3,收盤平倉,0.111,-0.11,89.4,88.5
5443,多,突破,2026-03-10 09:00:00,96.2,2026-03-10 10:10:00,95.6,移動停利,-0.624,-0.845,90.3,89.5
5443,多,突破,2026-03-11 09:00:00,97.5,2026-03-11 13:20:00,97.4,移動停利,-0.103,-0.324,94.2,93.0
5443,多,突破,2026-03-12 09:35:00,98.3,2026-03-12 10:00:00,96.7,移動停利,-1.628,-1.849,98.4,95.9
5443,多,突破,2026-03-13 10:40:00,97.1,2026-03-13 13:30:00,96.7,收盤平倉,-0.412,-0.633,97.0,93.9
5443,多,突破,2026-03-16 09:00:00,97.6,2026-03-16 09:10:00,96.0,移動停利,-1.639,-1.861,97.3,96.5
5443,多,突破,2026-03-17 09:00:00,110.5,2026-03-17 09:10:00,108.0,移動停利,-2.262,-2.484,106.0,106.0
5443,多,突破,2026-03-18 09:00:00,104.5,2026-03-18 10:00:00,104.0,移動停利,-0.478,-0.7,103.5,101.0
5443,多,突破,2026-03-19 11:20:00,104.5,2026-03-19 13:15:00,103.0,EXIT,-1.435,-1.657,104.0,103.5
5443,多,突破,2026-03-20 09:00:00,107.0,2026-03-20 09:15:00,104.5,移動停利,-2.336,-2.558,104.0,103.0
5443,多,突破,2026-03-23 09:35:00,102.5,2026-03-23 10:35:00,104.0,移動停利,1.463,1.242,102.5,96.5
5443,多,突破,2026-03-24 09:00:00,103.5,2026-03-24 09:15:00,100.0,移動停利,-3.382,-3.603,102.0,101.0
